slope_angle,rock_hardness,rainfall_mm,seismic_activity,temp_change,vegetation_cover,crack_density,distance_to_fault,risk_level,rockfall
30.386039813862933,6.9741071755803015,45.9987507926481,0.4473656140519361,12.352284231446138,26.021136793575362,0.7081470138576451,7.46309484944031,Low,0
52.829702630566565,9.670549907921954,82.26079441324626,2.089920427534568,2.446729512857979,17.70432945283974,4.002190955388112,40.97190408966341,Medium,0
19.76457024564293,6.041513651156578,48.10631703602974,4.2664239928360095,11.045217725720471,2.852002483864824,5.769221385996435,13.796127653405154,Medium,0
30.45012539746527,9.431402158297827,134.47676865834072,4.280768109973302,10.033801456756214,90.93041464060494,8.54916958559771,17.53511637153637,High,1
35.64532903055842,1.470320913574214,165.21293690965712,0.496188324598405,0.26262053370891325,0.8223131388891525,9.742425255217364,10.837885566099247,Medium,1
41.92489889519251,4.769139871667453,134.6184261822434,0.4536044137391543,-4.247887703563124,73.60821443370854,4.394925125698636,29.275702124053982,Medium,0
64.96231729751095,3.3414201186584602,164.8700894498699,1.3134773850096764,0.1520533139942748,15.214788691951654,0.6044692298527021,17.404777375393703,High,1
23.97716475108518,7.577388684826568,79.39843244149483,4.373830312769967,10.655434394380503,91.22296219996,7.4911557902587065,32.86965197473316,Medium,1
45.996410688952814,9.83167381447522,31.26339414177217,0.6445129253674947,-4.309186604515191,89.27959395898858,5.651732562239374,0.7823658971032987,Low,0
51.46901982034297,3.30877056199823,147.59018947951844,3.5999840131372314,3.1109086464437334,65.39011463692573,4.478913448444631,3.218744175751981,Medium,1
13.251528890399841,6.88757141326667,72.09490102831077,0.5058280980655161,10.152418699018687,67.22341498006051,3.0926887879218965,4.983057636562433,Medium,0
52.528139633100686,2.7828786948376614,134.2541650458265,3.1156892687391267,-1.1630631217905303,0.5339141969688543,5.023985278435356,20.949684265511554,High,1
21.936688658110405,6.087972291144489,54.12878839635313,1.7803364955957242,6.055240925067435,98.4871566113602,3.3867960445703096,40.7398086329988,Low,0
14.553611508969567,5.175392380195026,16.245926961334533,3.944569814829335,-3.8592106487796367,87.78326035758144,7.570118677473603,44.40889551891913,Medium,0
76.42198760773333,9.748047966683833,198.51635909755268,1.1684522441268181,-7.268013865796002,89.5106225730092,5.438936964926411,12.240537003045038,High,1
77.59424231521916,6.476745454268199,31.240301586119855,3.196009146949799,9.859605627321407,65.92445370508719,8.768477741541119,28.7184862119507,High,1
66.58781436815228,4.145557348781369,197.6841987926962,1.1784126728794249,-7.525784414782329,34.47869286545365,5.435439146494421,38.41824963463002,High,1
31.322963842135948,2.0268620639914,195.45598651328945,3.568301415560769,-3.2154651230103855,89.36486490904808,2.3826241333993003,14.441471495980435,High,1
16.837047980446872,2.361221458614411,158.76362078160793,4.3683901728037435,11.377735549936002,29.151692815119233,8.510918822321445,20.45038683681366,High,1
57.89631185585098,3.0278523695611157,131.88459241639953,0.6340089956338002,-1.33826782303332,56.271154334220284,5.5721904493004395,26.198710134285697,Medium,1
40.81067456177209,3.258699952062682,115.56141005021694,4.3329784429775176,14.326133737854027,9.97309723438824,2.0684103814356125,6.743742320402385,High,1
18.542676439134517,8.65554452057024,173.22030907556695,2.9678762720714897,14.493358369346494,92.19556301327502,6.235078099562221,1.2991146862890157,Medium,1
44.66238370778891,6.051005094542724,57.88790432389759,0.6355524543351199,-3.2930994886610825,14.077045777121333,3.5771676494242755,7.640290465914163,Medium,0
12.407196478065288,5.710518202369298,93.5362424969754,2.13770927679856,-8.975544443752739,22.489680573040726,8.444056122920658,31.342681062676668,Low,0
73.65242814551475,2.0329198468229572,123.87799387330038,0.8043014674254895,7.626582105134478,55.813415812821496,4.5329973864654285,3.6809130766840834,High,1
28.114598712001182,8.741257240144915,82.23809517389822,3.5017394443328476,1.274662566208593,76.40930002129815,7.264413581074168,9.484818242506416,Medium,0
56.37655990477874,7.5053287288763535,85.4972908180536,3.7943406720897483,-7.481178901010593,61.93513059362989,0.9553620763623716,16.892694284765184,Medium,0
31.819775326258767,1.6090152571000143,66.05693350041687,0.5289826013639948,7.68807047445107,23.213391280015617,3.9602434630234615,3.893503215318317,Medium,0
46.40476148244676,7.370515875067918,112.8463633369072,2.5306992634732217,-9.22062727220197,0.09430425274903342,9.832414364723988,9.584963558081721,Medium,1
48.26971955402958,5.8918439560838145,170.1149056030232,4.073125280129586,11.754917262306053,75.71505803074392,8.084602894771484,45.563489449175556,High,1
22.93981188678689,1.7355281117210044,40.30567560126257,4.680815207754982,-6.533686772167407,98.52073259110938,1.5994080236692865,0.964956611349238,Low,0
77.8709239435191,5.124705773757908,186.88660775068828,2.5675893337088502,-6.817203031331875,80.99131203060904,2.777640494772551,32.67159620871811,High,1
64.25929763527802,5.362266584170423,137.81753074964593,4.751396118057035,-5.608192550785387,46.02066181566153,3.2981580885636106,19.220446545759245,High,1
75.76492590949324,2.4919708614694818,164.65464253600604,2.678444852280149,14.006658962301664,90.37672613991066,6.5036556049544565,33.63243697161856,High,1
72.63791452993541,9.51128332300254,111.23813852600233,1.9709524729995398,7.32923400634615,40.984767311835,7.569947594896556,29.43458601817023,High,1
51.85299851677596,8.649778343325957,155.90334028481269,4.241015642764477,10.034288386590918,52.493408424346754,7.495266088079098,11.174937717732213,High,1
74.53119645161817,7.021201035961975,3.240079467893442,2.4649135522904455,-0.05912535668117447,47.712976739568326,5.098740563064029,42.36047437866943,Medium,1
16.194475143634364,5.160660049005465,163.67608495590704,2.3595125528226153,-1.5921818123761111,44.762387266552494,8.108205378381513,24.597019130467835,Medium,0
23.718800369340165,4.705889874260577,8.027771817073305,2.4515624470491417,-4.137899830420752,77.51907692939058,4.370780827574751,41.12680094567359,Low,0
13.165910223737665,6.858761204358587,177.9826752725725,4.233925009348727,2.0162007078102233,52.676890726949196,1.238805652955619,20.30062680941096,Medium,1
32.77312315342851,5.908886824662149,198.39254944772867,4.15970770844026,3.7957183383542126,31.671712202521608,5.644418416538133,49.23427769576195,High,1
37.207410278263744,1.5604579529369706,58.81349243535556,2.017599962201056,5.794371091318885,25.81581676584783,9.523013846011066,38.52446792506481,Medium,1
28.994432224172712,5.612523838932985,42.06371125715873,1.666499299352625,-3.572037400032637,3.7747316967433386,7.929936513925114,48.29751025562867,Medium,0
68.01162564063506,8.257632555095554,153.07267277160815,2.4596401201956466,13.716352022574766,58.3195161883046,5.787006476922424,25.71632394549294,High,1
34.97273286855125,5.133158898372622,50.605268184050644,2.863862548685545,-5.756037544821604,22.99614154010342,6.468056603490969,23.684556614535023,Low,0
29.665415678116652,1.4676091979884158,173.1124766344407,1.1916860531399847,14.141329369160308,14.813392201638308,9.305620270355726,37.772690466262894,Medium,1
47.988725821077395,8.076503794456297,20.56851843149534,3.969775423577953,-9.628596937312405,65.38299638276777,4.283427944349604,44.014563150671506,Medium,1
19.864695748233384,2.8122740392237695,25.191039275871653,2.4324138286621144,2.0281422954211403,68.12092578215488,3.3139413894263736,48.2072897932779,Low,0
66.15378865278278,3.327587513992349,195.8303110201231,1.670227742099798,-1.6658040470859303,75.21548922576659,9.77241565000449,16.227595301624987,High,1
15.218545057583958,2.482357180890663,134.76777965400092,0.5341049648199531,1.2280853482562697,50.357689633859145,8.634431335103335,39.93522869213194,Medium,0
79.08208556203621,3.971935583843478,169.37744488579057,1.1942258020180345,4.266614474519726,89.40546052038866,3.230435846186024,10.532279881776835,High,1
64.05713385076602,7.810763551197716,64.8658754703036,4.7464058587799185,0.8897289503177258,93.63427533982278,4.637805973609228,27.278717337272262,High,1
23.91009770739207,5.674472735535436,135.29674990412087,1.525498434097633,0.371171257539874,80.73709397924894,4.15078129007799,8.992407420459958,Medium,0
10.386548198652168,2.843931467356413,118.84836546171944,0.8442964468351766,8.318085385332664,63.55934820081872,1.4909567867143392,17.36986808751694,Low,0
67.0822999918384,8.900470703368368,120.6300240245894,2.303363958274966,7.146906877161616,30.372095359118866,9.578193238132592,46.56791836032296,High,1
59.4800140693332,8.916236694563763,136.5064919075443,1.5354387168012433,10.831782050896198,98.29449216202212,4.0431243121975875,7.3045349886543045,Medium,1
61.030501762869115,8.835205825414063,115.07183462581972,0.17579625135597077,-3.7510254690126112,27.413616719193833,8.75329082637908,31.620044756759825,Medium,1
63.9889242680162,3.1491659024338534,85.81247386053319,1.6157260863970864,5.23821274385159,20.265692199043105,1.8935622768066507,29.647713646370168,High,1
15.183125621386326,5.061154097628893,55.18453887610937,2.720543119697343,4.629869634821347,44.215411378658274,5.478708106372197,6.036917635449324,Medium,0
35.09260099809908,9.864906905267876,153.7162661826404,2.7585618600998347,-0.7565547281827811,5.684057071238846,0.23961385124269818,16.29895218844061,Medium,0
18.11083416675908,7.948112286789914,45.25448600063724,1.7827946058844435,2.1514385475670226,97.84944646717908,7.642204838423085,28.149075225763287,Low,0
70.41723981129155,1.2445067910300383,138.47086123088283,2.236513781263003,-2.1554464173567816,58.84335564164248,5.809138982462784,9.358930449424513,High,1
53.63086887792905,1.5868413213444286,46.666564529865326,4.827589591173832,-6.45389005957537,55.69520916641753,6.255895834697527,40.03118282064077,High,1
33.16286173968544,5.175382391310995,125.06603399089077,1.8867423861515582,-4.654969733431679,65.57962798997198,0.5172088255465346,48.607825476737496,Low,0
14.449084520021655,9.182981852754041,149.41565342580577,1.291134066299915,-7.362158839969973,49.70236477772067,2.110383302086154,10.737969998123603,Low,0
31.768762520096352,5.848316181574428,43.74277778130784,1.2173352203338006,7.0767393797531035,3.2063517094541583,0.7433087235358016,9.345598239528796,Medium,0
32.76283254187229,5.480312572308612,11.988660172261657,2.2888230635206708,6.518184827728788,61.23112888403968,2.8891431580381175,22.74675358987223,Medium,0
61.072432483664485,1.9492632996096753,26.194748598834817,3.79760074358472,13.76515928949682,71.61738769564306,6.2743900768215095,37.38826385700161,High,1
54.62902299486492,6.911020942518647,121.1993934542051,1.029940920942366,8.241960341181032,41.67490606240531,5.661859843173752,14.08003051176257,Medium,0
72.10489198034286,8.39892844540203,169.88928124514712,3.5464806357038405,-8.698854031096714,75.72955720711929,6.121498216133903,0.9939954348640201,High,1
43.055044761336454,4.423780067568061,8.999364247084873,0.10574911674708143,12.106129348223854,22.70012993384206,5.492512713778943,27.061031401644698,Medium,0
18.37159721568112,7.980506658327947,146.83025180832925,2.09466488991973,11.566879073643145,22.127659106618403,2.730287956758594,47.83002838836538,Medium,0
59.92713510560965,9.680289885107305,68.26372919001042,3.879325326013934,1.0830080193174667,16.141698768757394,2.4450749734442523,19.56384277034728,High,1
63.254953403182824,2.833898132149202,95.7056739839045,1.693664778872157,4.646576263198038,37.19947597891618,1.3705968353658127,21.006727709155022,Medium,1
49.28940382986474,5.709966680752672,185.77190996911312,2.818685507226997,14.40195831181297,84.70120353890836,8.490708749034921,48.4450858557019,High,1
63.96770259681927,3.58424162276118,66.3943009471691,1.024896164129554,3.3076090962041564,82.79120621490644,6.164793585412445,34.73038058133642,Medium,1
44.56569174550735,8.135689771304554,93.0673867878972,3.7099769556308617,12.633045709402245,38.28242079635038,1.8651101250405977,35.95859614210626,Medium,1
46.59129805673958,6.198340292930418,2.736482952136221,0.2613955163437981,-7.924031054745339,58.911873598023654,1.7720937982123952,28.13510026855338,Low,0
39.927871285098476,6.711241757952734,16.319744000967674,4.262713224377502,-5.223703282282929,72.08163164749156,8.730356015261368,48.73046054316208,Medium,0
11.779338872086663,8.181227436543047,51.718318226956804,0.9909819321083407,1.0188735860329456,24.1206774628023,7.427308637633193,34.443324221277805,Medium,0
17.552399889531312,4.563734253962094,5.570448164214881,4.371990158541654,4.618920208432618,16.814108589474706,6.593990799053714,44.751637580258475,Medium,0
12.200042998071398,9.23581061566339,126.2750652096502,1.7626462065025867,10.405696296570005,97.2095993212311,4.068641075392998,34.96894328666106,Low,0
54.54872878846463,5.797259805215259,85.2796713603245,3.613417872372433,14.706552878579672,61.75573132096185,2.6197556427851754,36.7557912420198,High,1
32.004918675342864,2.421593405518132,109.62904054560441,1.5961264889309423,-0.2787125881470892,98.14157218336639,9.794507631128237,14.520546107112326,Medium,0
45.599948381529195,7.263092063519222,34.92943717926591,4.529558356173238,-8.814609096497877,33.77559871322291,7.972395750228002,15.17393490069095,Medium,1
73.5296531748265,8.139352153944289,59.186405887323225,0.6331856275918718,10.029287582383121,70.30316999741315,3.0177922313627645,39.14923247880146,Medium,1
27.450456040421248,3.85085509360774,132.76489497054501,0.8925989463629935,5.109517977070203,22.260363654123772,8.475647962784947,14.835314458494981,Medium,1
38.72680461249408,8.714613312988776,193.06054472607997,2.4651506257940117,-5.036428528294959,26.120017127391293,7.589319486146815,28.13850354007658,High,1
62.88857969801341,9.155289292891897,10.08335472044184,0.40969219519073063,2.3707114155355042,51.1902121269624,2.970805498779984,12.467615545335098,Medium,0
26.015871584413574,3.4921403864002802,178.07686417105322,0.9799009235088096,8.557756138343109,31.961812550807124,4.265528542416397,40.84916904045347,Medium,0
15.38859368801551,9.851693254436999,115.3762402622417,4.718831911060072,9.260294676716095,16.762156384058446,1.8595344539102665,5.5250675613845,Medium,1
30.282601703963763,2.266403752438826,112.78391335112474,4.882448305739436,2.49046029996905,26.2880701989326,1.1105244437810935,41.47233198808322,Medium,0
21.28549010778031,2.81814101562241,100.05570704155207,1.8812966466521097,-2.3696367467785215,3.574839446586464,7.227620328396967,30.13649002538009,Medium,0
75.07883566398012,2.658023553142235,13.878817180836677,4.6164301050696785,14.343564550962338,70.44236214774867,2.6751185735386662,9.345476741353863,High,1
66.56842656950919,9.045907390070834,17.975370347232133,2.7241233783671586,6.584065273912321,49.21166570858616,8.200593657462536,27.10176927530591,High,1
54.33826295572964,6.8886329709246565,120.18240113181722,1.3487123293688352,0.20593798365746763,9.424306640452562,9.95608711514426,14.124941842367022,Medium,1
71.00224131314025,2.3689385490004558,68.19171428711167,3.511993605402993,-2.9884193948836897,17.16939931284912,0.7661981392964867,16.17336673652483,Medium,1
66.25704538293802,4.962910765315141,183.45361331553613,3.294509032874286,8.277574575089053,10.253453811264402,4.7303512508370025,17.576402079844016,High,1
23.05990412202251,6.5376822256282185,81.31810747189445,4.945626595543667,-3.9454138601558073,61.259280827587645,8.020625593108031,3.165962348616047,Medium,0
72.47912989429844,1.7511767649044496,28.656291740528218,1.3252364370464165,-5.707250275657795,9.42103636124938,7.889508965412335,49.29808422007087,High,1
47.75395693409555,8.94174731566605,142.9437667004072,3.360297513308677,3.245847224051757,75.42823330352161,7.599971583309685,1.5767314065612048,High,1
66.52081086148438,8.232431818973817,58.67068428820197,0.26011877514723447,-2.7503151838964532,2.0510919320391174,3.4899493530191092,33.12484365921392,Medium,0
72.72639099464453,5.5468609621897444,105.09406147117863,0.568230193483597,5.722628623090376,24.93757879958921,4.538532556850523,18.56138238787153,High,1
32.26024324803047,9.704139537332534,139.566557101034,0.01959187475546631,-7.051533128144163,89.06666758919071,5.949683573414703,32.30051454733495,Medium,0
17.703634716937373,4.759848813475897,180.0528222404141,4.997303405298366,6.37352761418304,71.8531318122246,9.739405835732573,17.81241265437919,High,1
25.95546137793592,9.85699287132848,158.4382389603352,4.011368485737389,-2.9175868000574443,7.296833292568772,3.275472709384929,33.687532312942935,Medium,1
39.89754520383794,7.011279989232643,135.27221357454482,3.933615073667704,-9.993926639137182,82.11261044851797,9.231438877168577,36.46177547341804,Medium,1
67.26103361457452,6.712041459285473,135.92663647902873,2.5486303764408986,-6.826598558145591,49.30351215402048,2.693569181804941,34.52763201998224,High,1
70.25114082794404,2.493594057662065,189.1849288064173,1.5003354145271997,13.340384445877351,84.67830271688292,9.890744654737047,5.698099067907614,High,1
10.486649137183349,8.937349824741796,59.16481949930721,0.7563214223133796,11.683865977883945,60.07397744503934,6.702636868275917,32.84466173273423,Low,0
45.7523111804296,4.847407191285536,0.2224188392374815,1.4233736942323183,-4.159774199094079,68.18330320328587,4.635114803585509,13.999377472704866,Low,0
39.21877022041453,2.460100652042314,54.39091187963974,1.8798561096456956,9.45929761363728,99.35015603957082,6.133904280636049,1.4400685284666759,Medium,0
25.54754673295112,1.1134676797818313,43.5782759253488,3.7815504849014703,5.214289829349356,23.233554592401816,2.725311690402068,20.7415335944477,Medium,1
18.390575713357798,6.037801152745443,132.36691702279964,2.698308944515762,14.272617786246736,62.394557476138836,2.741738575114666,21.677155140190052,Medium,0
33.63306199825396,5.746596599104087,126.7423199531058,0.38741813277741344,-0.6598585116485223,46.032139005739836,1.1355454384349384,23.358706667622325,Medium,0
76.00367927387634,7.474182601322427,118.69227654094476,0.0901450447945612,7.036515312929282,3.9451952922691436,1.1405029770539876,35.24120826953581,Medium,0
32.62420524145286,9.01232247716022,3.24868864189074,0.5116608976703158,-8.411606939402036,1.4470641502865034,3.476717414689113,15.442190457122956,Low,0
46.315343522035626,1.7146592617872658,145.7556108901295,2.052493568486897,-0.09381632958985142,11.922857781785867,7.628554778963716,15.764025655196129,High,1
59.211327122662446,7.583468413063261,64.70608249709831,4.665964585245091,14.095441529704512,64.90917405385481,6.079711675981625,3.0276128120630297,High,1
35.45407216655058,2.68670749687824,133.01119780132623,3.187012406046108,3.474521861253014,56.71630879133922,1.0258456033102081,34.341060799614795,Medium,1
78.02474579046725,8.723593478414475,111.31568570043066,4.0091294993775755,-2.8030124166288855,55.34295611637275,8.52236524975911,28.391304569979198,High,1
77.37131064594779,8.371571624754905,68.54618508558144,2.331872972522743,-6.993225921784829,3.1856762528260085,6.013676269900664,17.471255634689403,High,1
27.62476070777549,5.867143794869899,26.91525342082155,1.808330415975214,7.588208504538261,46.930299636000704,9.608555767847797,35.25944894586773,Medium,0
44.80739541246698,7.392185187609804,18.88377953209619,0.5420018635831136,6.1214010857431695,92.46228178425285,6.7018546741120755,26.86788746134386,Medium,0
31.061481687173877,3.8291510186537354,166.30366662244472,4.3796651109310245,-0.6515321599056345,39.75918693106466,1.75174863704181,23.462247293526982,Medium,1
29.938834606422734,5.240511090395332,183.6795084163116,3.915800145139514,13.773533796645857,62.492246978845635,4.737833623078222,25.566227183056323,High,1
12.582086314817296,8.394732079394245,129.95760935285992,0.8405904879886256,-9.444929675303742,77.98186756231435,6.484975975472041,31.817406263352826,Low,0
52.66950337859278,5.133386774558925,20.686822972096675,2.5613028193813028,-2.406903709204355,78.39252791418876,0.2826470104997769,33.00013022872997,Medium,0
45.1875316260203,4.220184387928976,80.40544337764814,2.4368740396062245,13.026737157489535,51.92800823952714,0.14910264154807895,14.447890957035858,Medium,1
13.603512587499255,5.447912025252699,145.78784002103146,3.1254577634326433,-1.9766140420139906,85.79519454023364,1.294030005985679,7.037168169557662,Medium,0
29.5052524965628,8.454243271934965,155.9641768020136,4.730934469956306,-3.6936791536207405,39.137809336374694,2.5166443504547074,7.831709059525938,Medium,1
73.57861201766576,4.016872426337855,23.64372445821772,2.898857208812398,3.355510248281183,88.86932147847983,4.295491235206756,31.969544295150083,High,1
26.76933234668807,2.5638543382216943,0.006143769076483174,2.701086333893093,10.595043748013447,24.02271663955453,4.874404737597883,43.6436642883563,Medium,0
20.142641046385616,7.408126182977027,142.427409176121,0.2516146646733197,-7.421330978040974,28.021640699057105,1.3802760893789678,20.47481391727759,Low,0
44.26169321942941,8.433803914372737,71.31923519724113,0.31453738009011967,13.575517741143404,5.31206241990011,6.733915791158308,8.476008016473118,Medium,1
78.99553178774205,1.9057373067118,50.89626632365205,0.9367339566339444,9.876822029529102,79.55818365422829,5.961380616965348,37.83012491469273,High,1
26.94386900580503,3.1588670148035023,2.579493957905088,0.1623538584587414,-5.468743611211202,41.70552362327056,2.944640988411602,41.624473720972425,Low,0
57.0494883184115,2.277747907848945,108.05988135229994,3.716764477850062,7.800199029954067,22.911661391139905,0.13659883435292008,44.02912215604833,Medium,1
63.31337307301023,4.131472704239499,170.23014708519634,3.6166515199698157,-0.37603193406107127,23.179027761657967,0.7764791535329074,30.34157144568666,High,1
26.634628079467976,5.053158810148714,191.52632925451758,0.6802811721582147,0.057366951907967256,90.13999412292331,3.916947755108394,43.03642796940424,Low,0
60.97514440283017,7.739437032669758,113.14899012265785,4.180394503976404,9.58225231097166,83.3916600461037,1.5397435116568392,0.7707479224203839,High,1
35.74481929034773,6.860328263935067,102.89226554797884,0.7739301742305599,14.069620199518305,55.35308853571833,3.768196061479708,5.361790088476176,Medium,1
54.26140814155056,6.588357107305881,17.01127709784822,1.5058779349867941,-6.833603178820152,61.61108004157211,6.281826045103552,4.628803352604938,Low,0
54.347079753262626,4.171374519486889,109.77456030851995,1.244884495806825,0.5157559219704849,47.4325570550291,5.472374278792835,35.63023421273665,Medium,1
47.50422788523309,8.57302797776284,75.99581579307892,1.8615354928652388,2.023540202107588,39.16665428788089,2.3117588313739423,3.479089177178951,Medium,0
16.32028390380858,5.241584506583481,121.42705617671538,1.2733188294498095,-0.59220457612506,91.54768812183315,3.438224912587524,24.818218623315353,Low,0
68.47117469124666,9.81194444213639,77.74526957530934,2.4447546321922604,-0.9202719070943743,12.561270352030206,6.140311984486506,23.635344931814455,High,1
32.45460454802151,6.707279244661631,48.05982469007335,2.037039406773427,-8.693283310960087,41.8446789716228,8.608550280434487,15.535176177912046,Medium,0
23.056295727989795,2.1363826740805245,18.9930550456753,4.932847453896633,7.138465514065581,34.45619079878753,7.532134387388773,43.52025849710499,Medium,0
12.854259908833473,7.085598058678906,62.98368891777915,0.27963175064112833,0.9053604280011346,49.81507202511484,5.534000268334149,8.5216600939998,Low,0
51.36250602317693,3.925936138885291,19.328966857550455,0.7109068819367581,-5.130154933901831,45.76318745451751,3.622929983164862,17.623139219961992,Medium,0
57.42950532895977,7.1769447701748765,35.37939016479679,0.2641294695430124,10.40083755755171,51.88895316510814,3.650512775418054,38.70857500114646,Medium,0
11.16114802494993,1.6267703334616517,197.46723171590918,3.129205974911879,10.064018703790698,13.99189772269941,8.79417310264396,1.5211157196642122,High,1
45.84651408094967,2.5739329345836346,88.82071138132372,0.2725463870685979,2.1597907022223453,51.31415015132771,0.392435760405464,33.64752001231843,Medium,0
25.854704263855655,8.701635330152078,106.37435330100331,4.182198686880617,-2.538733471305987,24.241881388721087,9.87982644420261,40.81988631807853,Medium,1
55.16209532866149,3.044616013211634,174.72370574744306,2.559693153409639,5.95231814491131,18.433134898819127,6.643754108515623,46.61339194190836,High,1
22.2056500303494,8.53337012718646,199.11378009813757,2.6350381229076687,-2.7961966055649237,6.483421878619122,6.811376990723906,43.814832024574244,Medium,1
58.36564166717262,3.5134847960896938,116.5428898689363,2.8079725385609713,-4.099801741907199,76.26525587561409,0.37997837304742155,15.969205841684259,Medium,0
37.07147424103762,6.785937190528369,162.49476420883434,0.8540685315310537,8.262866350658166,42.744192085655996,6.055292748912722,29.31820706614763,Medium,0
75.57109921157142,7.247355161588479,65.38820486733505,0.9884515155724377,-8.991869006976232,62.66436833117584,4.8477806009044695,3.8646746575232926,Medium,0
19.626466090219527,5.613892778305477,61.14879148945822,1.5940866143650234,-7.630788224135151,72.75933433047433,1.05778906894067,12.89350017740043,Low,0
33.8746445735181,3.7477960902705814,80.54074419891204,2.9674820791092573,-9.830295649410255,67.93166653135535,2.7792201076935905,4.711118937375369,Medium,0
17.943146486841236,2.913799387339865,134.50145253472982,1.0505888797010727,-6.1764203381143465,47.05007190896823,8.903144562136513,15.759364507698193,Low,0
74.7285532794994,1.298704191061836,136.43833785101975,0.5816586356663062,-8.275249782238513,38.789852895172984,5.49988415865953,43.759360672936445,Medium,1
71.41375473666866,3.7355176111665145,63.04788692989016,4.850584432092161,14.895059194497964,37.595990964066374,4.134165751739087,17.35834198371463,High,1
28.055913940060893,6.878465114781547,26.641984827325736,0.10990907404811456,-2.7797507511477604,64.00487969300563,0.7268215584081095,28.09490515007132,Low,0
56.19888322239253,9.444743366036343,126.47925129310171,4.013487026680108,-6.268299683268818,49.47943549418734,7.141215274023056,21.669042405747042,Medium,1
67.20555401408511,8.840840340367468,25.665172437752904,3.9401757478751103,-3.9750935501020512,84.91322479885106,7.028508233960325,22.945826214936766,Medium,1
48.864056811962364,7.8945829888177235,115.69850164586602,1.4860705692254799,13.403139288503366,87.47019843267121,6.140436069725635,48.478602591827915,Medium,1
47.07554048492045,8.096026089279688,138.6844256112618,0.678133080036567,3.004005575609892,17.056037800651847,5.1026264622064925,14.807723413192896,Medium,0
26.92966036303162,6.984864131283957,140.12229927889032,0.7281432335271171,-0.8795475923035778,13.623365154572564,4.337844022073726,31.366223476158567,Medium,0
16.517193746412946,3.342581718094027,150.69442213191934,3.4871580861859623,11.834786447730483,63.04009260359995,5.9327109298799225,21.00313347897235,High,1
72.80510305673288,9.16475527635247,174.5718843131329,3.214032955430868,-0.12524323627418843,30.12257480622794,2.333954517284067,3.0573090523843103,High,1
73.02926400143313,7.036590807152506,99.99179839295769,3.9137283712569335,-1.6247857510576051,1.857071876509886,9.412590641776477,24.4665415812118,High,1
54.31710200912875,6.04396567882396,146.04983790591425,4.687405861995523,-4.817936936256611,88.86426693629551,5.887945291802295,40.667166452255415,High,1
